Time_[s],Count_Rate_Channel_1_[kCounts/s]
1.37859,442.00000
1.37960,400.00000
1.38060,413.00000
1.38160,391.00000
1.38260,399.00000
1.38360,378.00000
1.38460,396.00000
1.38560,461.00000
1.38660,524.00000
1.38760,623.00000
1.38861,648.00000
1.38961,683.00000
1.39061,759.00000
1.39161,727.00000
1.39261,744.00000
1.39361,918.00000
1.39461,927.00000
1.39561,837.00000
1.39662,719.00000
1.39762,629.00000
1.39862,604.00000
1.39962,925.00000
1.40062,867.00000
1.40162,485.00000
1.40262,543.00000
1.40362,511.00000
1.40462,481.00000
1.40563,424.00000
1.40663,451.00000
1.40763,393.00000
1.40863,453.00000
1.40963,469.00000
1.41063,431.00000
1.41163,442.00000
1.41263,452.00000
1.41363,463.00000
1.41464,501.00000
1.41564,534.00000
1.41664,508.00000
1.41764,467.00000
1.41864,492.00000
1.41964,587.00000
1.42064,760.00000
1.42164,926.00000
1.42265,851.00000
1.42365,891.00000
1.42465,839.00000
1.42565,1165.00000
1.42665,955.00000
1.42765,658.00000
1.42865,771.00000
1.42965,719.00000
1.43065,671.00000
1.43166,608.00000
1.43266,729.00000
1.43366,807.00000
1.43466,669.00000
1.43566,661.00000
1.43666,557.00000
1.43766,775.00000
1.43866,826.00000
1.43966,904.00000
1.44067,865.00000
1.44167,825.00000
1.44267,873.00000
1.44367,821.00000
1.44467,630.00000
1.44567,584.00000
1.44667,636.00000
1.44767,676.00000
1.44868,820.00000
1.44968,841.00000
1.45068,714.00000
1.45168,542.00000
1.45268,785.00000
1.45368,914.00000
1.45468,747.00000
1.45568,588.00000
1.45668,665.00000
1.45769,787.00000
1.45869,784.00000
1.45969,826.00000
1.46069,768.00000
1.46169,453.00000
1.46269,440.00000
1.46369,423.00000
1.46469,416.00000
1.46570,377.00000
1.46670,419.00000
1.46770,417.00000
1.46870,395.00000
1.46970,391.00000
1.47070,364.00000
1.47170,405.00000
1.47270,429.00000
1.47370,410.00000
1.47471,383.00000
1.47571,385.00000
1.47671,409.00000
1.47771,364.00000
1.47871,354.00000
1.47971,411.00000
1.48071,406.00000
1.48171,337.00000
1.48271,372.00000
1.48372,374.00000
1.48472,376.00000
1.48572,401.00000
1.48672,355.00000
1.48772,387.00000
1.48872,376.00000
1.48972,360.00000
1.49072,364.00000
1.49173,389.00000
1.49273,383.00000
1.49373,355.00000
1.49473,412.00000
1.49573,393.00000
1.49673,354.00000
1.49773,382.00000
1.49873,364.00000
1.49973,340.00000
1.50074,307.00000
1.50174,365.00000
1.50274,358.00000
1.50374,335.00000
1.50474,348.00000
1.50574,353.00000
1.50674,334.00000
1.50774,326.00000
1.50874,346.00000
1.50975,371.00000
1.51075,377.00000
1.51175,350.00000
1.51275,361.00000
1.51375,361.00000
1.51475,343.00000
1.51575,381.00000
1.51675,402.00000
1.51776,393.00000
1.51876,345.00000
1.51976,391.00000
1.52076,378.00000
1.52176,368.00000
1.52276,366.00000
1.52376,382.00000
1.52476,389.00000
1.52576,395.00000
1.52677,429.00000
1.52777,380.00000
1.52877,390.00000
1.52977,390.00000
1.53077,388.00000
1.53177,408.00000
1.53277,428.00000
1.53377,381.00000
1.53477,429.00000
1.53578,403.00000
1.53678,345.00000
1.53778,375.00000
1.53878,346.00000
1.53978,385.00000
1.54078,416.00000
1.54178,380.00000
1.54278,375.00000
1.54379,410.00000
1.54479,428.00000
1.54579,394.00000
1.54679,404.00000
1.54779,438.00000
1.54879,417.00000
1.54979,427.00000
1.55079,385.00000
1.55179,408.00000
1.55280,372.00000
1.55380,454.00000
1.55480,413.00000
1.55580,433.00000
1.55680,421.00000
1.55780,424.00000
1.55880,399.00000
1.55980,407.00000
1.56081,393.00000
1.56181,383.00000
1.56281,419.00000
1.56381,478.00000
1.56481,450.00000
1.56581,487.00000
1.56681,467.00000
1.56781,495.00000
1.56881,522.00000
1.56982,443.00000
1.57082,407.00000
1.57182,499.00000
1.57282,587.00000
1.57382,611.00000
1.57482,757.00000
1.57582,897.00000
1.57682,863.00000
1.57782,888.00000
1.57883,871.00000
1.57983,960.00000
1.58083,903.00000
1.58183,945.00000
1.58283,949.00000
1.58383,969.00000
1.58483,813.00000
1.58583,927.00000
1.58684,1001.00000
1.58784,1065.00000
1.58884,991.00000
1.58984,1017.00000
1.59084,989.00000
1.59184,890.00000
1.59284,879.00000
1.59384,905.00000
1.59484,947.00000
1.59585,825.00000
1.59685,655.00000
1.59785,467.00000
1.59885,476.00000
1.59985,561.00000
1.60085,900.00000
1.60185,955.00000
1.60285,687.00000
1.60385,993.00000
1.60486,1053.00000
1.60586,872.00000
1.60686,977.00000
1.60786,900.00000
1.60886,905.00000
1.60986,890.00000
1.61086,926.00000
1.61186,1004.00000
1.61287,1381.00000
1.61387,1789.00000
1.61487,1847.00000
1.61587,1861.00000
1.61687,1928.00000
1.61787,1820.00000
1.61887,1558.00000
1.61987,1253.00000
1.62087,983.00000
1.62188,923.00000
1.62288,1041.00000
1.62388,1171.00000
1.62488,1151.00000
1.62588,1037.00000
1.62688,946.00000
1.62788,846.00000
1.62888,816.00000
1.62988,699.00000
1.63089,578.00000
1.63189,578.00000
1.63289,503.00000
1.63389,483.00000
1.63489,462.00000
1.63589,434.00000
1.63689,457.00000
1.63789,447.00000
1.63890,471.00000
1.63990,521.00000
1.64090,482.00000
1.64190,485.00000
1.64290,517.00000
1.64390,521.00000
1.64490,564.00000
1.64590,523.00000
1.64690,503.00000
1.64791,550.00000
1.64891,524.00000
1.64991,531.00000
1.65091,503.00000
1.65191,452.00000
1.65291,500.00000
1.65391,445.00000
1.65491,474.00000
1.65592,485.00000
1.65692,478.00000
1.65792,564.00000
1.65892,636.00000
1.65992,678.00000
1.66092,633.00000
1.66192,622.00000
1.66292,547.00000
1.66392,552.00000
1.66493,423.00000
1.66593,384.00000
1.66693,368.00000
1.66793,364.00000
1.66893,408.00000
1.66993,421.00000
1.67093,477.00000
1.67193,474.00000
1.67293,424.00000
1.67394,377.00000
1.67494,436.00000
1.67594,388.00000
1.67694,410.00000
1.67794,384.00000
1.67894,425.00000
1.67994,375.00000
1.68094,392.00000
1.68195,401.00000
1.68295,388.00000
1.68395,383.00000
1.68495,396.00000
1.68595,464.00000
1.68695,407.00000
1.68795,410.00000
1.68895,377.00000
1.68995,391.00000
1.69096,384.00000
1.69196,351.00000
1.69296,386.00000
1.69396,384.00000
1.69496,352.00000
1.69596,360.00000
1.69696,389.00000
1.69796,352.00000
1.69896,391.00000
1.69997,376.00000
1.70097,353.00000
1.70197,361.00000
1.70297,367.00000
1.70397,340.00000
1.70497,373.00000
1.70597,373.00000
1.70697,358.00000
1.70798,362.00000
1.70898,401.00000
1.70998,391.00000
1.71098,402.00000
1.71198,376.00000
1.71298,376.00000
1.71398,365.00000
1.71498,391.00000
1.71598,408.00000
1.71699,392.00000
1.71799,407.00000
1.71899,413.00000
1.71999,422.00000
1.72099,421.00000
1.72199,436.00000
1.72299,418.00000
1.72399,407.00000
1.72499,378.00000
1.72600,437.00000
1.72700,422.00000
1.72800,416.00000
1.72900,399.00000
1.73000,441.00000
1.73100,407.00000
1.73200,413.00000
1.73300,412.00000
1.73401,463.00000
1.73501,409.00000
1.73601,448.00000
1.73701,411.00000
1.73801,428.00000
1.73901,366.00000
1.74001,393.00000
1.74101,400.00000
1.74201,418.00000
1.74302,411.00000
1.74402,420.00000
1.74502,406.00000
1.74602,408.00000
1.74702,432.00000
1.74802,375.00000
1.74902,410.00000
1.75002,390.00000
1.75103,389.00000
1.75203,400.00000
1.75303,416.00000
1.75403,435.00000
1.75503,442.00000
1.75603,443.00000
1.75703,409.00000
1.75803,412.00000
1.75903,416.00000
1.76004,464.00000
1.76104,369.00000
1.76204,405.00000
1.76304,428.00000
1.76404,391.00000
1.76504,410.00000
1.76604,447.00000
1.76704,412.00000
1.76804,388.00000
1.76905,385.00000
1.77005,423.00000
1.77105,399.00000
1.77205,383.00000
1.77305,380.00000
1.77405,381.00000
1.77505,456.00000
1.77605,460.00000
1.77706,460.00000
1.77806,441.00000
1.77906,403.00000
1.78006,403.00000
1.78106,404.00000
1.78206,370.00000
1.78306,383.00000
1.78406,416.00000
1.78506,406.00000
1.78607,417.00000
1.78707,433.00000
1.78807,420.00000
1.78907,383.00000
1.79007,366.00000
1.79107,403.00000
1.79207,380.00000
1.79307,417.00000
1.79407,405.00000
1.79508,343.00000
1.79608,384.00000
1.79708,386.00000
1.79808,352.00000
1.79908,382.00000
1.80008,359.00000
1.80108,343.00000
1.80208,352.00000
1.80309,345.00000
1.80409,399.00000
1.80509,328.00000
1.80609,354.00000
1.80709,392.00000
1.80809,394.00000
1.80909,413.00000
1.81009,448.00000
1.81109,421.00000
1.81210,459.00000
1.81310,433.00000
1.81410,431.00000
1.81510,399.00000
1.81610,406.00000
1.81710,434.00000
1.81810,441.00000
1.81910,482.00000
1.82010,469.00000
1.82111,466.00000
1.82211,366.00000
1.82311,435.00000
1.82411,435.00000
1.82511,420.00000
1.82611,404.00000
1.82711,408.00000
1.82811,404.00000
1.82912,388.00000
1.83012,400.00000
1.83112,458.00000
1.83212,498.00000
1.83312,431.00000
1.83412,430.00000
1.83512,440.00000
1.83612,429.00000
1.83712,461.00000
1.83813,496.00000
1.83913,433.00000
1.84013,542.00000
1.84113,555.00000
1.84213,495.00000
1.84313,490.00000
1.84413,468.00000
1.84513,501.00000
1.84614,552.00000
1.84714,500.00000
1.84814,510.00000
1.84914,494.00000
1.85014,518.00000
1.85114,490.00000
1.85214,467.00000
1.85314,460.00000
1.85414,447.00000
1.85515,497.00000
1.85615,399.00000
1.85715,462.00000
1.85815,390.00000
1.85915,404.00000
1.86015,415.00000
1.86115,417.00000
1.86215,400.00000
1.86315,410.00000
1.86416,396.00000
1.86516,380.00000
1.86616,352.00000
1.86716,383.00000
1.86816,384.00000
1.86916,405.00000
1.87016,412.00000
1.87116,422.00000
1.87217,433.00000
1.87317,398.00000
1.87417,432.00000
1.87517,447.00000
1.87617,460.00000
1.87717,420.00000
1.87817,449.00000
1.87917,423.00000
1.88017,345.00000
1.88118,367.00000
1.88218,415.00000
1.88318,428.00000
1.88418,439.00000
1.88518,414.00000
1.88618,407.00000
1.88718,378.00000
1.88818,399.00000
1.88918,385.00000
1.89019,403.00000
1.89119,419.00000
1.89219,379.00000
1.89319,399.00000
1.89419,417.00000
1.89519,383.00000
1.89619,389.00000
1.89719,377.00000
1.89820,363.00000
1.89920,359.00000
1.90020,420.00000
1.90120,397.00000
1.90220,382.00000
1.90320,369.00000
1.90420,419.00000
1.90520,357.00000
1.90620,372.00000
1.90721,412.00000
1.90821,380.00000
1.90921,385.00000
1.91021,377.00000
1.91121,393.00000
1.91221,413.00000
1.91321,395.00000
1.91421,417.00000
1.91521,443.00000
1.91622,425.00000
1.91722,410.00000
1.91822,416.00000
1.91922,384.00000
1.92022,385.00000
1.92122,386.00000
1.92222,416.00000
1.92322,425.00000
1.92423,360.00000
1.92523,393.00000
1.92623,411.00000
1.92723,408.00000
1.92823,389.00000
1.92923,395.00000
1.93023,411.00000
1.93123,367.00000
1.93223,419.00000
1.93324,407.00000
1.93424,383.00000
1.93524,383.00000
1.93624,385.00000
1.93724,391.00000
1.93824,401.00000
1.93924,371.00000
1.94024,362.00000
1.94125,370.00000
1.94225,334.00000
1.94325,348.00000
1.94425,355.00000
1.94525,353.00000
1.94625,366.00000
1.94725,360.00000
1.94825,380.00000
1.94925,367.00000
1.95026,378.00000
1.95126,360.00000
1.95226,386.00000
1.95326,353.00000
1.95426,376.00000
1.95526,346.00000
1.95626,329.00000
1.95726,335.00000
1.95826,346.00000
1.95927,349.00000
1.96027,352.00000
1.96127,351.00000
1.96227,358.00000
1.96327,343.00000
1.96427,357.00000
1.96527,357.00000
1.96627,316.00000
1.96728,331.00000
1.96828,328.00000
1.96928,323.00000
1.97028,358.00000
1.97128,322.00000
1.97228,394.00000
1.97328,326.00000
1.97428,361.00000
1.97528,365.00000
1.97629,344.00000
1.97729,353.00000
1.97829,335.00000
1.97929,323.00000
1.98029,319.00000
1.98129,367.00000
1.98229,342.00000
1.98329,350.00000
1.98429,349.00000
1.98530,336.00000
1.98630,348.00000
1.98730,324.00000
1.98830,329.00000
1.98930,340.00000
1.99030,352.00000
1.99130,352.00000
1.99230,354.00000
1.99331,340.00000
1.99431,356.00000
1.99531,354.00000
1.99631,360.00000
1.99731,340.00000
1.99831,366.00000
1.99931,332.00000
2.00031,332.00000
2.00131,323.00000
2.00232,359.00000
2.00332,375.00000
2.00432,396.00000
2.00532,349.00000
2.00632,347.00000
2.00732,375.00000
2.00832,347.00000
2.00932,365.00000
2.01032,346.00000
2.01133,352.00000
2.01233,376.00000
2.01333,350.00000
2.01433,358.00000
2.01533,393.00000
2.01633,344.00000
2.01733,360.00000
2.01833,391.00000
2.01934,358.00000
2.02034,373.00000
2.02134,357.00000
2.02234,344.00000
2.02334,333.00000
2.02434,387.00000
2.02534,379.00000
2.02634,385.00000
2.02734,372.00000
2.02835,367.00000
2.02935,386.00000
2.03035,336.00000
2.03135,352.00000
2.03235,353.00000
2.03335,369.00000
2.03435,325.00000
2.03535,366.00000
2.03636,346.00000
2.03736,333.00000
2.03836,325.00000
2.03936,341.00000
2.04036,355.00000
2.04136,383.00000
2.04236,317.00000
2.04336,358.00000
2.04436,365.00000
2.04537,361.00000
2.04637,372.00000
2.04737,354.00000
2.04837,327.00000
2.04937,364.00000
2.05037,377.00000
2.05137,394.00000
2.05237,347.00000
2.05337,352.00000
2.05438,367.00000
2.05538,352.00000
2.05638,337.00000
2.05738,352.00000
2.05838,349.00000
2.05938,403.00000
2.06038,396.00000
2.06138,332.00000
2.06239,347.00000
2.06339,349.00000
2.06439,341.00000
2.06539,343.00000
2.06639,337.00000
2.06739,346.00000
2.06839,363.00000
2.06939,323.00000
2.07039,352.00000
2.07140,366.00000
2.07240,357.00000
2.07340,336.00000
2.07440,353.00000
2.07540,343.00000
2.07640,366.00000
2.07740,361.00000
2.07840,344.00000
2.07940,338.00000
2.08041,354.00000
2.08141,378.00000
2.08241,335.00000
2.08341,372.00000
2.08441,346.00000
2.08541,373.00000
2.08641,352.00000
2.08741,320.00000
2.08842,360.00000
2.08942,360.00000
2.09042,349.00000
2.09142,352.00000
2.09242,362.00000
2.09342,377.00000
2.09442,356.00000
2.09542,347.00000
2.09642,320.00000
2.09743,347.00000
2.09843,358.00000
2.09943,365.00000
2.10043,340.00000
2.10143,305.00000
2.10243,327.00000
2.10343,383.00000
2.10443,356.00000
2.10543,332.00000
2.10644,364.00000
2.10744,346.00000
2.10844,334.00000
2.10944,337.00000
2.11044,365.00000
2.11144,358.00000
2.11244,365.00000
2.11344,393.00000
2.11445,372.00000
2.11545,353.00000
2.11645,374.00000
2.11745,322.00000
2.11845,326.00000
2.11945,327.00000
2.12045,376.00000
2.12145,360.00000
2.12245,357.00000
2.12346,389.00000
2.12446,388.00000
2.12546,386.00000
2.12646,356.00000
2.12746,336.00000
2.12846,342.00000
2.12946,327.00000
2.13046,346.00000
2.13146,345.00000
2.13247,374.00000
2.13347,328.00000
2.13447,357.00000
2.13547,337.00000
2.13647,341.00000
2.13747,357.00000
2.13847,381.00000
2.13947,329.00000
2.14048,312.00000
2.14148,353.00000
2.14248,359.00000
2.14348,353.00000
2.14448,340.00000
2.14548,345.00000
2.14648,354.00000
2.14748,321.00000
2.14848,380.00000
2.14949,400.00000
2.15049,357.00000
2.15149,351.00000
2.15249,334.00000
2.15349,366.00000
2.15449,348.00000
2.15549,343.00000
2.15649,351.00000
2.15750,350.00000
2.15850,354.00000
2.15950,377.00000
2.16050,348.00000
2.16150,349.00000
2.16250,348.00000
2.16350,354.00000
2.16450,358.00000
2.16550,345.00000
2.16651,382.00000
2.16751,341.00000
2.16851,349.00000
2.16951,328.00000
2.17051,363.00000
2.17151,363.00000
2.17251,350.00000
2.17351,317.00000
2.17451,362.00000
2.17552,358.00000
2.17652,371.00000
2.17752,333.00000
2.17852,335.00000
2.17952,346.00000
2.18052,361.00000
2.18152,352.00000
2.18252,359.00000
2.18353,355.00000
2.18453,354.00000
2.18553,353.00000
2.18653,365.00000
2.18753,365.00000
2.18853,374.00000
2.18953,353.00000
2.19053,347.00000
2.19153,377.00000
2.19254,369.00000
2.19354,370.00000
2.19454,365.00000
2.19554,348.00000
2.19654,362.00000
2.19754,378.00000
2.19854,418.00000
2.19954,454.00000
2.20054,420.00000
2.20155,447.00000
2.20255,433.00000
2.20355,420.00000
2.20455,406.00000
2.20555,406.00000
2.20655,487.00000
2.20755,526.00000
2.20855,384.00000
2.20956,357.00000
2.21056,383.00000
2.21156,374.00000
2.21256,360.00000
2.21356,355.00000
2.21456,385.00000
2.21556,357.00000
2.21656,426.00000
2.21756,476.00000
2.21857,520.00000
2.21957,534.00000
2.22057,435.00000
2.22157,392.00000
2.22257,421.00000
2.22357,385.00000
2.22457,323.00000
2.22557,357.00000
2.22657,375.00000
2.22758,371.00000
2.22858,381.00000
2.22958,361.00000
2.23058,356.00000
2.23158,390.00000
2.23258,400.00000
2.23358,394.00000
2.23458,392.00000
2.23559,343.00000
2.23659,339.00000
2.23759,384.00000
2.23859,347.00000
2.23959,343.00000
2.24059,363.00000
2.24159,349.00000
2.24259,346.00000
2.24359,360.00000
2.24460,358.00000
2.24560,337.00000
2.24660,365.00000
2.24760,373.00000
2.24860,352.00000
2.24960,370.00000
2.25060,368.00000
2.25160,355.00000
2.25261,359.00000
2.25361,363.00000
2.25461,364.00000
2.25561,361.00000
2.25661,377.00000
2.25761,375.00000
2.25861,325.00000
2.25961,369.00000
2.26061,378.00000
2.26162,345.00000
2.26262,360.00000
2.26362,395.00000
2.26462,382.00000
2.26562,480.00000
2.26662,512.00000
2.26762,502.00000
2.26862,383.00000
2.26962,375.00000
2.27063,420.00000
2.27163,364.00000
2.27263,383.00000
2.27363,340.00000
2.27463,481.00000
2.27563,452.00000
2.27663,464.00000
2.27763,436.00000
2.27864,352.00000
2.27964,369.00000
2.28064,347.00000
2.28164,383.00000
2.28264,358.00000
2.28364,335.00000
2.28464,363.00000
2.28564,360.00000
2.28664,362.00000
2.28765,407.00000
2.28865,348.00000
2.28965,377.00000
2.29065,357.00000
2.29165,379.00000
2.29265,397.00000
2.29365,408.00000
2.29465,387.00000
2.29565,388.00000
2.29666,455.00000
2.29766,532.00000
2.29866,505.00000
2.29966,382.00000
2.30066,376.00000
2.30166,372.00000
2.30266,340.00000
2.30366,384.00000
2.30467,357.00000
2.30567,394.00000
2.30667,377.00000
2.30767,351.00000
2.30867,380.00000
2.30967,367.00000
2.31067,361.00000
2.31167,358.00000
2.31267,344.00000
2.31368,359.00000
2.31468,373.00000
2.31568,343.00000
2.31668,355.00000
2.31768,364.00000
2.31868,369.00000
2.31968,356.00000
2.32068,330.00000
2.32168,355.00000
2.32269,344.00000
2.32369,366.00000
2.32469,343.00000
2.32569,347.00000
2.32669,353.00000
2.32769,338.00000
2.32869,340.00000
2.32969,381.00000
2.33070,320.00000
2.33170,370.00000
2.33270,368.00000
2.33370,351.00000
2.33470,380.00000
2.33570,352.00000
2.33670,347.00000
2.33770,372.00000
2.33870,329.00000
2.33971,364.00000
2.34071,357.00000
2.34171,369.00000
2.34271,374.00000
2.34371,391.00000
2.34471,357.00000
2.34571,328.00000
2.34671,333.00000
2.34772,360.00000
2.34872,329.00000
2.34972,378.00000
2.35072,364.00000
2.35172,357.00000
2.35272,378.00000
2.35372,375.00000
2.35472,331.00000
2.35572,340.00000
2.35673,346.00000
2.35773,362.00000
2.35873,346.00000
2.35973,359.00000
2.36073,347.00000
2.36173,349.00000
